"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"brave",300408228,,"adj.all",0,"s","braw#1(braw%5:00:00:colorful:03),brave#3(brave%5:00:00:colorful:03),gay#4(gay%5:00:00:colorful:03)","brightly colored and showy","girls decked out in brave new dresses|brave banners flying|a dress a bit too gay for her years|birds with gay plumage|`braw' is a Scottish word","braw,brave,gay",3,93,"domain region",108824959,"noun.location",15,"n","Scotland#1(scotland%1:15:00::)","one of the four countries that make up the United Kingdom of Great Britain and Northern Ireland; located on the northern part of the island of Great Britain; famous for bagpipes and plaids and kilts","","Scotland"
"nan",110077012,,"noun.person",18,"n","gran#1(gran%1:18:00::),grandma#1(grandma%1:18:00::),grandmother#1(grandmother%1:18:00::),nanna#1(nanna%1:18:01::),granny#1(granny%1:18:00::),grannie#1(grannie%1:18:00::),nan#2(nan%1:18:01::)","the mother of your father or mother","","gran,grandma,grandmother,nanna,granny,grannie,nan",2,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"centerfold",106193068,,"noun.communication",10,"n","centrefold#1(centrefold%1:10:00::),centerfold#1(centerfold%1:10:00::)","a magazine center spread; especially a foldout of a large photograph or map or other feature","","centrefold,centerfold",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"shopping center",103913784,8,"noun.artifact",6,"n","shopping center#1(shopping_center%1:06:00::),shopping centre#1(shopping_centre%1:06:00::),shopping mall#1(shopping_mall%1:06:00::),mall#2(mall%1:06:01::),plaza#2(plaza%1:06:01::),center#15(center%1:06:01::)","mercantile establishment consisting of a carefully landscaped complex of shops representing leading merchandisers; usually includes restaurants and a convenient parking area; a modern version of the traditional marketplace","a good plaza should have a movie house|they spent their weekends at the local malls","shopping center,shopping centre,shopping mall,mall,plaza,center",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"shopping center",103913784,8,"noun.artifact",6,"n","shopping center#1(shopping_center%1:06:00::),shopping centre#1(shopping_centre%1:06:00::),shopping mall#1(shopping_mall%1:06:00::),mall#2(mall%1:06:01::),plaza#2(plaza%1:06:01::),center#15(center%1:06:01::)","mercantile establishment consisting of a carefully landscaped complex of shops representing leading merchandisers; usually includes restaurants and a convenient parking area; a modern version of the traditional marketplace","a good plaza should have a movie house|they spent their weekends at the local malls","shopping center,shopping centre,shopping mall,mall,plaza,center",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"self-centred",300102561,,"adj.all",0,"a","egocentric#1(egocentric%3:00:00::),egoistic#1(egoistic%3:00:00::),self-centred#1(self-centred%3:00:00::),self-centered#1(self-centered%3:00:00::),egoistical#1(egoistical%3:00:00::)","limited to or caring only about yourself and your own needs","","egocentric,egoistic,self-centred,self-centered,egoistical",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"chips",107641472,,"noun.food",13,"n","chips#1(chips%1:13:01::),fries#1(fries%1:13:00::),french-fried potatoes#1(french-fried_potatoes%1:13:00::),french fries#1(french_fries%1:13:00::)","strips of potato fried in deep fat","","chips,fries,french-fried potatoes,french fries",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"centreboard",102986445,,"noun.artifact",6,"n","centerboard#1(centerboard%1:06:00::),sliding keel#1(sliding_keel%1:06:00::),drop keel#1(drop_keel%1:06:00::),centreboard#1(centreboard%1:06:00::)","a retractable fin keel used on sailboats to prevent drifting to leeward","","centerboard,sliding keel,drop keel,centreboard",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"square meter",113549340,,"noun.quantity",23,"n","centare#1(centare%1:23:00::),square metre#1(square_metre%1:23:00::),square meter#1(square_meter%1:23:00::)","a centare is 1/100th of an are","","centare,square metre,square meter",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"call center",102934790,,"noun.artifact",6,"n","call centre#1(call_centre%1:06:00::),call center#1(call_center%1:06:00::)","a center equipped to handle a large volume of telephone calls (especially for taking orders or serving customers)","","call centre,call center",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"metrestick",103716488,,"noun.artifact",6,"n","metrestick#1(metrestick%1:06:00::),meterstick#1(meterstick%1:06:00::)","a rule one meter long (usually marked off in centimeters and millimeters)","","metrestick,meterstick",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"minute",115172229,8,"noun.time",28,"n","mo#1(mo%1:28:00::),moment#2(moment%1:28:01::),second#2(second%1:28:01::),minute#2(minute%1:28:01::),bit#3(bit%1:28:00::)","an indefinitely short time","wait just a moment|in a mo|it only takes a minute|in just a bit","mo,moment,second,minute,bit",2,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"kilometres per hour",115205512,,"noun.time",28,"n","kph#1(kph%1:28:00::),km/h#1(km/h%1:28:00::),kilometres per hour#1(kilometres_per_hour%1:28:00::),kilometers per hour#1(kilometers_per_hour%1:28:00::)","the ratio of the distance traveled (in kilometers) to the time spent traveling (in hours)","","kph,km/h,kilometres per hour,kilometers per hour",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"focalise",200733876,,"verb.cognition",31,"v","concentre#1(concentre%2:31:00::),concenter#1(concenter%2:31:00::),focalise#2(focalise%2:31:00::),focalize#2(focalize%2:31:00::),focus#3(focus%2:31:01::)","bring into focus or alignment; to converge or cause to converge; of ideas or emotions","","concentre,concenter,focalise,focalize,focus",2,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"heart",105853847,2,"noun.cognition",9,"n","nitty-gritty#1(nitty-gritty%1:09:00::),heart and soul#1(heart_and_soul%1:09:00::),inwardness#1(inwardness%1:09:02::),essence#1(essence%1:09:00::),gist#2(gist%1:09:00::),substance#2(substance%1:09:01::),pith#2(pith%1:09:00::),nub#3(nub%1:09:00::),meat#3(meat%1:09:00::),kernel#3(kernel%1:09:00::),sum#4(sum%1:09:00::),core#4(core%1:09:00::),marrow#5(marrow%1:09:00::),center#5(center%1:09:00::),heart#5(heart%1:09:01::),centre#6(centre%1:09:00::)","the choicest or most essential or most vital part of some idea or experience","the gist of the prosecutor's argument|the heart and soul of the Republican Party|the nub of the story","nitty-gritty,heart and soul,inwardness,essence,gist,substance,pith,nub,meat,kernel,sum,core,marrow,center,heart,centre",5,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"rivet",200724258,2,"verb.cognition",31,"v","pore#1(pore%2:31:00::),focus#1(focus%2:31:00::),rivet#1(rivet%2:31:00::),centre#2(centre%2:31:00::),center#2(center%2:31:00::),concentrate#2(concentrate%2:31:00::)","direct one's attention on something","Please focus on your studies and not on your hobbies","pore,focus,rivet,centre,center,concentrate",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
