"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"value",104910804,2,"noun.attribute",7,"n","value#4(value%1:07:01::)","relative darkness or lightness of a color","I establish the colors and principal values by organizing the painting into three values--dark, medium...and light","value",4,60,"attribute",300409737,"adj.all",0,"a","light-colored#1(light-colored%3:00:00::),light#2(light%3:00:05::)","(used of color) having a relatively small amount of coloring agent","light blue|light colors such as pastels|a light-colored powder","light-colored,light"
"senior",302107449,3,"adj.all",0,"a","senior#1(senior%3:00:00::)","older; higher in rank; longer in length of tenure or service","senior officer","senior",1,60,"attribute",113887704,"noun.state",26,"n","higher rank#1(higher_rank%1:26:00::),seniority#1(seniority%1:26:00::),senior status#1(senior_status%1:26:00::),higher status#1(higher_status%1:26:00::)","higher rank than that of others especially by reason of longer service","","higher rank,seniority,senior status,higher status"
"typical",302478328,26,"adj.all",0,"a","typical#1(typical%3:00:00::)","exhibiting the qualities or characteristics that identify a group or kind or category","a typical suburban community|the typical car owner drives 10,000 miles a year|a typical romantic poem|a typical case of arteritis|a typical American girl|a painting typical of the Impressionist school","typical",1,60,"attribute",114440039,"noun.state",26,"n","typicality#1(typicality%1:26:00::)","the state of being that is typical","","typicality"
"chromaticity",104906519,,"noun.attribute",7,"n","hue#1(hue%1:07:00::),chromaticity#1(chromaticity%1:07:00::)","the quality of a color as determined by its dominant wavelength","","hue,chromaticity",1,60,"attribute",300367771,"adj.all",0,"a","chromatic#3(chromatic%3:00:00::)","being or having or characterized by hue","","chromatic"
"depressing",300365559,,"adj.all",0,"a","cheerless#1(cheerless%3:00:00::),uncheerful#1(uncheerful%3:00:04::),depressing#1(depressing%3:00:00::)","causing sad feelings of gloom and inadequacy","the economic outlook is depressing|something cheerless about the room|an uncheerful place|a moody and uncheerful person","cheerless,uncheerful,depressing",1,60,"attribute",104562176,"noun.attribute",7,"n","cheerfulness#1(cheerfulness%1:07:00::),sunniness#2(sunniness%1:07:01::),cheer#2(cheer%1:07:00::),sunshine#3(sunshine%1:07:00::)","the quality of being cheerful and dispelling gloom","flowers added a note of cheerfulness to the drab room","cheerfulness,sunniness,cheer,sunshine"
"colouring",104887901,,"noun.attribute",7,"n","color#1(color%1:07:00::),colouring#2(colouring%1:07:00::),coloring#2(coloring%1:07:00::),colour#5(colour%1:07:00::)","a visual attribute of things that results from the light they emit or transmit or reflect","a white color is made up of many different wavelengths of light","color,colouring,coloring,colour",2,60,"attribute",300395623,"adj.all",0,"a","colored#1(colored%3:00:00::),coloured#1(coloured%3:00:00::),colorful#3(colorful%3:00:02::)","having color or a certain color; sometimes used in combination","the film was in color|amber-colored heads of grain|colored crepe paper","colored,coloured,colorful"
"corruption",104785309,1,"noun.attribute",7,"n","corruption#1(corruption%1:07:00::),corruptness#2(corruptness%1:07:00::)","lack of integrity or honesty (especially susceptibility to bribery); use of a position of trust for dishonest gain","","corruption,corruptness",1,60,"attribute",300625328,"adj.all",0,"a","incorrupt#1(incorrupt%3:00:00::)","free of corruption or immorality","a policeman who was incorrupt and incorruptible","incorrupt"
"foreign",301038262,10,"adj.all",0,"a","foreign#2(foreign%3:00:01::),strange#3(strange%3:00:01::)","relating to or originating in or characteristic of another place or part of the world","foreign nations|a foreign accent|on business in a foreign city","foreign,strange",2,60,"attribute",104730723,"noun.attribute",7,"n","foreignness#1(foreignness%1:07:00::),curiousness#2(curiousness%1:07:00::),strangeness#3(strangeness%1:07:02::)","the quality of being alien or not native","the strangeness of a foreigner","foreignness,curiousness,strangeness"
"foreign",301038262,10,"adj.all",0,"a","foreign#2(foreign%3:00:01::),strange#3(strange%3:00:01::)","relating to or originating in or characteristic of another place or part of the world","foreign nations|a foreign accent|on business in a foreign city","foreign,strange",2,60,"attribute",104728861,"noun.attribute",7,"n","unfamiliarity#1(unfamiliarity%1:07:00::),strangeness#1(strangeness%1:07:00::)","unusualness as a consequence of not being well known","","unfamiliarity,strangeness"
"unfertile",301005901,1,"adj.all",0,"a","infertile#1(infertile%3:00:00::),unfertile#1(unfertile%3:00:00::),sterile#1(sterile%3:00:00::)","incapable of reproducing","an infertile couple","infertile,unfertile,sterile",1,60,"attribute",113989886,"noun.state",26,"n","fecundity#2(fecundity%1:26:00::),fertility#2(fertility%1:26:00::)","the state of being fertile; capable of producing offspring","","fecundity,fertility"
"spiritedness",104563187,,"noun.attribute",7,"n","invigoration#1(invigoration%1:07:00::),brio#1(brio%1:07:00::),vivification#1(vivification%1:07:00::),spiritedness#1(spiritedness%1:07:00::),animation#3(animation%1:07:01::)","quality of being active or spirited or alive and vigorous","","invigoration,brio,vivification,spiritedness,animation",1,60,"attribute",302289478,"adj.all",0,"a","spiritless#1(spiritless%3:00:00::)","lacking ardor or vigor or energy","a spiritless reply to criticism","spiritless"
"depth",105065942,32,"noun.attribute",7,"n","depth#1(depth%1:07:00::),deepness#3(deepness%1:07:01::)","the extent downward or backward or inward","the depth of the water|depth of a shelf|depth of a closet","depth,deepness",1,60,"attribute",300696896,"adj.all",0,"a","shallow#2(shallow%3:00:02::)","not deep or strong; not affecting one deeply","shallow breathing|a night of shallow fretful sleep|in a shallow trance","shallow"
"dormant",300040908,,"adj.all",0,"a","dormant#2(dormant%3:00:00::),inactive#5(inactive%3:00:05::)","(of e.g. volcanos) not erupting and not extinct","a dormant volcano","dormant,inactive",2,60,"attribute",113950192,"noun.state",26,"n","dormancy#1(dormancy%1:26:00::),quiescency#1(quiescency%1:26:00::),quiescence#1(quiescence%1:26:00::)","a state of quiet (but possibly temporary) inaction","the volcano erupted after centuries of dormancy","dormancy,quiescency,quiescence"
"substantial",300628188,,"adj.all",0,"a","substantial#3(substantial%3:00:00::),material#6(material%3:00:03::),real#7(real%3:00:03::)","having substance or capable of being treated as fact; not imaginary","the substantial world|a mere dream, neither substantial nor practical|The wind was violent and felt substantial enough to lean against","substantial,material,real",3,60,"attribute",104692597,"noun.attribute",7,"n","substantiality#1(substantiality%1:07:00::),substantialness#1(substantialness%1:07:00::),solidness#3(solidness%1:07:00::)","the quality of being substantial or having substance","","substantiality,substantialness,solidness"
"immediacy",104850074,6,"noun.attribute",7,"n","immediacy#1(immediacy%1:07:02::),immediateness#2(immediateness%1:07:02::)","lack of an intervening or mediating agency","the immediacy of television coverage","immediacy,immediateness",1,60,"attribute",300774406,"adj.all",0,"a","mediate#1(mediate%3:00:00::)","acting through or dependent on an intervening agency","the disease spread by mediate as well as direct contact","mediate"
"affectedness",104719121,,"noun.attribute",7,"n","affectedness#1(affectedness%1:07:00::)","the quality of being false or artificial (as to impress others)","","affectedness",1,60,"attribute",300074954,"adj.all",0,"a","unaffected#4(unaffected%3:00:01::)","free of artificiality; sincere and genuine","an unaffected grace","unaffected"
"possible",300044573,20,"adj.all",0,"a","potential#1(potential%3:00:00::),possible#2(possible%3:00:04::)","existing in possibility","a potential problem|possible uses of nuclear power","potential,possible",2,60,"attribute",114421114,"noun.state",26,"n","potential#1(potential%1:26:00::),potentiality#1(potentiality%1:26:00::),potency#3(potency%1:26:02::)","the inherent capacity for coming into being","","potential,potentiality,potency"
"ambitiousness",104767629,,"noun.attribute",7,"n","ambitiousness#1(ambitiousness%1:07:00::),ambition#2(ambition%1:07:00::)","a strong drive for success","","ambitiousness,ambition",1,60,"attribute",300105822,"adj.all",0,"a","unambitious#1(unambitious%3:00:00::),ambitionless#1(ambitionless%3:00:00::)","having little desire for success or achievement","","unambitious,ambitionless"
"believable",300647952,1,"adj.all",0,"a","credible#1(credible%3:00:00::),believable#1(believable%3:00:04::)","capable of being believed","completely credible testimony|credible information","credible,believable",1,60,"attribute",104714272,"noun.attribute",7,"n","believability#1(believability%1:07:00::),credibleness#1(credibleness%1:07:00::),credibility#1(credibility%1:07:00::)","the quality of being believable or trustworthy","","believability,credibleness,credibility"
"invigoration",104563187,,"noun.attribute",7,"n","invigoration#1(invigoration%1:07:00::),brio#1(brio%1:07:00::),vivification#1(vivification%1:07:00::),spiritedness#1(spiritedness%1:07:00::),animation#3(animation%1:07:01::)","quality of being active or spirited or alive and vigorous","","invigoration,brio,vivification,spiritedness,animation",1,60,"attribute",302289478,"adj.all",0,"a","spiritless#1(spiritless%3:00:00::)","lacking ardor or vigor or energy","a spiritless reply to criticism","spiritless"
"lineage",104854094,,"noun.attribute",7,"n","filiation#2(filiation%1:07:00::),ancestry#2(ancestry%1:07:00::),lineage#5(lineage%1:07:00::),derivation#5(derivation%1:07:00::)","inherited properties shared with others of your bloodline","","filiation,ancestry,lineage,derivation",5,60,"attribute",301910597,"adj.all",0,"a","crossbred#1(crossbred%3:00:00::)","bred from parents of different varieties or species","","crossbred"
"availableness",104650405,,"noun.attribute",7,"n","accessibility#1(accessibility%1:07:00::),availability#1(availability%1:07:00::),availableness#1(availableness%1:07:00::),handiness#2(handiness%1:07:00::)","the quality of being at hand when needed","","accessibility,availability,availableness,handiness",1,60,"attribute",300019169,"adj.all",0,"a","accessible#1(accessible%3:00:00::)","capable of being reached","a town accessible by rail","accessible"
"sensitivity",107442351,3,"noun.feeling",12,"n","sensitiveness#1(sensitiveness%1:12:00::),sensitivity#3(sensitivity%1:12:00::)","sensitivity to emotional feelings (of self and others)","","sensitiveness,sensitivity",3,60,"attribute",302114436,"adj.all",0,"a","insensitive#2(insensitive%3:00:02::)","deficient in human sensibility; not mentally or morally sensitive","insensitive to the needs of the patients","insensitive"
"cheerful",300363547,4,"adj.all",0,"a","cheerful#1(cheerful%3:00:00::)","being full of or promoting cheer; having or showing good spirits","her cheerful nature|a cheerful greeting|as cheerful as anyone confined to a hospital bed could be|a cheerful room","cheerful",1,60,"attribute",104562176,"noun.attribute",7,"n","cheerfulness#1(cheerfulness%1:07:00::),sunniness#2(sunniness%1:07:01::),cheer#2(cheer%1:07:00::),sunshine#3(sunshine%1:07:00::)","the quality of being cheerful and dispelling gloom","flowers added a note of cheerfulness to the drab room","cheerfulness,sunniness,cheer,sunshine"
"civil",300645492,1,"adj.all",0,"a","civil#2(civil%3:00:00::),polite#3(polite%3:00:04::)","not rude; marked by satisfactory (or especially minimal) adherence to social usages and sufficient but not noteworthy consideration for others","even if he didn't like them he should have been civil","civil,polite",2,60,"attribute",104845440,"noun.attribute",7,"n","civility#1(civility%1:07:00::)","formal or perfunctory politeness","","civility"
"criticality",113971979,,"noun.state",26,"n","criticality#2(criticality%1:26:01::)","a critical state; especially the point at which a nuclear reaction is self-sustaining","","criticality",2,60,"attribute",300655646,"adj.all",0,"a","noncritical#1(noncritical%3:00:02::)","not critical; not at a point of abrupt change","","noncritical"
