"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"breathe",200001740,22,"verb.body",29,"v","breathe#1(breathe%2:29:00::),take a breath#1(take_a_breath%2:29:00::),suspire#2(suspire%2:29:03::),respire#3(respire%2:29:00::)","draw air into, and expel out of, the lungs","I can breathe better when the air is clean|The patient is respiring","breathe,take a breath,suspire,respire",1,21,"entail",200004227,"verb.body",29,"v","breathe out#1(breathe_out%2:29:00::),exhale#1(exhale%2:29:00::),expire#3(expire%2:29:00::)","expel air","Exhale when you lift the weight","breathe out,exhale,expire"
"take",202081235,32,"verb.motion",38,"v","bring#1(bring%2:38:00::),convey#6(convey%2:38:00::),take#7(take%2:38:10::)","take something or somebody with oneself somewhere","Take these letters to the boss|This brings me to the main point|Bring me the box from the other room","bring,convey,take",7,21,"entail",201852720,"verb.motion",38,"v","come#1(come%2:38:00::),come up#3(come_up%2:38:02::)","move toward, travel toward something or somebody or approach something or somebody","Come with me to the Casbah|come down here!|come out of the closet!|come into the room|He came singing down the road","come,come up"
"set ablaze",202765336,1,"verb.weather",43,"v","set ablaze#1(set_ablaze%2:43:00::),set on fire#1(set_on_fire%2:43:01::),set aflame#1(set_aflame%2:43:00::),set afire#1(set_afire%2:43:00::)","set fire to; cause to start burning","Lightening set fire to the forest","set ablaze,set on fire,set aflame,set afire",1,21,"entail",202764811,"verb.weather",43,"v","ignite#1(ignite%2:43:00::),light#4(light%2:43:00::)","cause to start burning; subject to fire or great heat","Great heat can ignite almost any dry matter|Light a cigarette","ignite,light"
"cast",201713860,2,"verb.creation",36,"v","cast#3(cast%2:36:01::)","select to play,sing, or dance a part in a play, movie, musical, opera, or ballet","He cast a young woman in the role of Desdemona","cast",3,21,"entail",201715344,"verb.creation",36,"v","film#2(film%2:36:00::)","record in film","The coronation was filmed","film"
"throttle",201573301,1,"verb.contact",35,"v","strangle#1(strangle%2:35:00::),strangulate#1(strangulate%2:35:00::),throttle#2(throttle%2:35:00::)","kill by squeezing the throat of so as to cut off the air","he tried to strangulate his opponent|A man in Boston has been strangling several dozen prostitutes","strangle,strangulate,throttle",2,21,"entail",201389983,"verb.contact",35,"v","constrict#1(constrict%2:35:00::),compress#2(compress%2:35:00::),contract#3(contract%2:35:04::),compact#4(compact%2:35:00::),press#5(press%2:35:02::),squeeze#9(squeeze%2:35:01::)","squeeze or press together","she compressed her lips|the spasm contracted the muscle","constrict,compress,contract,compact,press,squeeze"
"motorbike",201939421,,"verb.motion",38,"v","motorbike#1(motorbike%2:38:00::),motorcycle#1(motorcycle%2:38:00::),cycle#3(cycle%2:38:00::)","ride a motorcycle","","motorbike,motorcycle,cycle",1,21,"entail",201372769,"verb.contact",35,"v","kick#3(kick%2:35:00::)","strike with the foot","The boy kicked the dog|Kick the door down","kick"
"salute",201177758,1,"verb.consumption",34,"v","salute#1(salute%2:34:00::),wassail#2(wassail%2:34:00::),toast#2(toast%2:34:00::),pledge#3(pledge%2:34:00::),drink#3(drink%2:34:12::)","propose a toast to","Let us toast the birthday girl!|Let's drink to the New Year","salute,wassail,toast,pledge,drink",1,21,"entail",201173457,"verb.consumption",34,"v","booze#1(booze%2:34:00::),hit the bottle#1(hit_the_bottle%2:34:00::),fuddle#2(fuddle%2:34:00::),drink#2(drink%2:34:01::)","consume alcohol","We were up drinking all night","booze,hit the bottle,fuddle,drink"
"stand",201548431,169,"verb.contact",35,"v","stand#1(stand%2:35:00::),stand up#4(stand_up%2:35:00::)","be standing; be upright","We had to stand for the entire performance!","stand,stand up",1,21,"entail",201986478,"verb.motion",38,"v","stand up#1(stand_up%2:38:00::),get up#1(get_up%2:38:01::),arise#3(arise%2:38:00::),rise#3(rise%2:38:05::),uprise#4(uprise%2:38:03::)","rise to one's feet","The audience got up and applauded","stand up,get up,arise,rise,uprise"
"note",202122291,36,"verb.perception",39,"v","note#2(note%2:39:00::),notice#2(notice%2:39:00::),mark#7(mark%2:39:00::)","notice or perceive","mark my words|She noted that someone was following her","note,notice,mark",2,21,"entail",202110292,"verb.perception",39,"v","perceive#1(perceive%2:39:00::),comprehend#2(comprehend%2:39:00::)","to become aware of through the senses","I could perceive the ship coming over the horizon","perceive,comprehend"
"lather",200036925,,"verb.body",29,"v","soap#1(soap%2:29:00::),lather#4(lather%2:29:00::)","rub soap all over, usually with the purpose of cleaning","","soap,lather",4,21,"entail",200036355,"verb.body",29,"v","wash#2(wash%2:29:00::),lave#2(lave%2:29:00::)","cleanse (one's body) with soap and water","","wash,lave"
"trade",202264550,6,"verb.possession",40,"v","trade#1(trade%2:40:01::),merchandise#1(merchandise%2:40:00::)","engage in the trade of","he is merchandising telephone sets","trade,merchandise",1,21,"entail",202246627,"verb.possession",40,"v","sell#1(sell%2:40:00::)","exchange or deliver for money or its equivalent","He sold his house in January|She sells her body to survive and support her drug habit","sell"
"wring out",201351543,,"verb.contact",35,"v","wring out#1(wring_out%2:35:00::),squeeze out#3(squeeze_out%2:35:00::)","extract (liquid) by squeezing or pressing","wring out the washcloth","wring out,squeeze out",1,21,"entail",201389983,"verb.contact",35,"v","constrict#1(constrict%2:35:00::),compress#2(compress%2:35:00::),contract#3(contract%2:35:04::),compact#4(compact%2:35:00::),press#5(press%2:35:02::),squeeze#9(squeeze%2:35:01::)","squeeze or press together","she compressed her lips|the spasm contracted the muscle","constrict,compress,contract,compact,press,squeeze"
"negative",202478217,,"verb.social",41,"v","negative#1(negative%2:41:00::),veto#1(veto%2:41:00::),blackball#2(blackball%2:41:01::)","vote against; refuse to endorse; refuse to assent","The President vetoed the bill","negative,veto,blackball",1,21,"entail",202467190,"verb.social",41,"v","vote#3(vote%2:41:11::)","express a choice or opinion","I vote that we all go home|She voted for going to the Chinese restaurant","vote"
"feel",202131410,5,"verb.perception",39,"v","feel#8(feel%2:39:10::)","grope or feel in search of something","He felt for his wallet","feel",8,21,"entail",202131155,"verb.perception",39,"v","touch#2(touch%2:39:00::)","perceive via the tactile sense","Helen Keller felt the physical world by touching people and objects around her","touch"
"naturalize",200413248,1,"verb.change",30,"v","naturalize#1(naturalize%2:30:00::),naturalise#3(naturalise%2:30:00::)","make into a citizen","The French family was naturalized last year","naturalize,naturalise",1,21,"entail",200414388,"verb.change",30,"v","immigrate#3(immigrate%2:30:00::)","come into a new country and change residency","Many people immigrated at the beginning of the 20th century","immigrate"
"heist",202576789,1,"verb.social",41,"v","burglarise#1(burglarise%2:41:00::),heist#1(heist%2:41:00::),burgle#1(burgle%2:41:00::),burglarize#1(burglarize%2:41:00::)","commit a burglary; enter and rob a dwelling","","burglarise,heist,burgle,burglarize",1,21,"entail",202575962,"verb.social",41,"v","break in#1(break_in%2:41:00::),break#11(break%2:41:11::)","enter someone's (virtual or real) property in an unauthorized manner, usually with the intent to steal or commit a violent act","Someone broke in while I was on vacation|They broke into my car and stole my radio!|who broke into my account last night?","break in,break"
"go",201078986,1,"verb.competition",33,"v","move#15(move%2:33:00::),go#21(go%2:33:00::)","have a turn; make one's move in a game","Can I go now?","move,go",21,21,"entail",201075338,"verb.competition",33,"v","play#1(play%2:33:00::)","participate in games or sport","We played hockey all afternoon|play cards|Pele played for the Brazilian teams in many important matches","play"
"quench",201206635,1,"verb.consumption",34,"v","quench#1(quench%2:34:00::),slake#1(slake%2:34:00::),allay#2(allay%2:34:00::),assuage#2(assuage%2:34:00::)","satisfy (thirst)","The cold water quenched his thirst","quench,slake,allay,assuage",1,21,"entail",201159294,"verb.consumption",34,"v","ingest#1(ingest%2:34:00::),consume#2(consume%2:34:00::),have#6(have%2:34:00::),take in#15(take_in%2:34:00::),take#18(take%2:34:00::)","serve oneself to, or consume regularly","Have another bowl of chicken soup!|I don't take sugar in my coffee","ingest,consume,have,take in,take"
"burn",200374450,1,"verb.change",30,"v","cauterise#1(cauterise%2:30:00::),cauterize#1(cauterize%2:30:00::),burn#11(burn%2:30:08::)","burn, sear, or freeze (tissue) using a hot iron or electric current or a caustic agent","The surgeon cauterized the wart","cauterise,cauterize,burn",11,21,"entail",200378417,"verb.change",30,"v","sear#1(sear%2:30:00::),scorch#1(scorch%2:30:03::)","make very hot and dry","The heat scorched the countryside","sear,scorch"
"eat",201170796,61,"verb.consumption",34,"v","eat#1(eat%2:34:00::)","take in solid food","She was eating a banana|What did you eat for dinner last night?","eat",1,21,"entail",201204488,"verb.consumption",34,"v","swallow#1(swallow%2:34:00::),get down#4(get_down%2:34:00::)","pass through the esophagus as part of eating or drinking","Swallow the raw fish--it won't kill you!","swallow,get down"
"hunch",202038736,2,"verb.motion",38,"v","hump#1(hump%2:38:00::),hunch over#1(hunch_over%2:38:00::),hunch forward#1(hunch_forward%2:38:00::),hunch#1(hunch%2:38:00::)","round one's back by bending forward and drawing the shoulders forward","","hump,hunch over,hunch forward,hunch",1,21,"entail",202039096,"verb.motion",38,"v","bend#1(bend%2:38:00::),flex#3(flex%2:38:00::)","form a curve","The stick does not bend","bend,flex"
"doodle",201696757,,"verb.creation",36,"v","doodle#1(doodle%2:36:00::)","make a doodle; draw aimlessly","","doodle",1,21,"entail",201585104,"verb.contact",35,"v","trace#2(trace%2:35:00::),describe#3(describe%2:35:00::),draw#3(draw%2:35:01::),line#3(line%2:35:01::),delineate#4(delineate%2:35:00::)","make a mark or lines on a surface","draw a line|trace the outline of a figure in the sand","trace,describe,draw,line,delineate"
"adjourn",202432715,,"verb.social",41,"v","adjourn#2(adjourn%2:41:00::),retire#5(retire%2:41:00::),withdraw#7(withdraw%2:41:00::)","break from a meeting or gathering","We adjourned for lunch|The men retired to the library","adjourn,retire,withdraw",2,21,"entail",202433152,"verb.social",41,"v","foregather#1(foregather%2:41:00::),forgather#1(forgather%2:41:00::),gather#2(gather%2:41:00::),assemble#2(assemble%2:41:00::),meet#5(meet%2:41:00::)","collect in one place","We assembled in the church basement|Let's gather in the dining room","foregather,forgather,gather,assemble,meet"
"spot",202197021,,"verb.perception",39,"v","tell apart#1(tell_apart%2:39:00::),discern#1(discern%2:39:00::),make out#1(make_out%2:39:00::),spot#2(spot%2:39:02::),distinguish#2(distinguish%2:39:00::),pick out#2(pick_out%2:39:00::),recognize#3(recognize%2:39:01::),recognise#3(recognise%2:39:01::)","detect with the senses","I can't make out the faces in this photograph|The fleeing convicts were picked out of the darkness by the watchful prison guards","tell apart,discern,make out,spot,distinguish,pick out,recognize,recognise",2,21,"entail",202110292,"verb.perception",39,"v","perceive#1(perceive%2:39:00::),comprehend#2(comprehend%2:39:00::)","to become aware of through the senses","I could perceive the ship coming over the horizon","perceive,comprehend"
"menstruate",200061974,,"verb.body",29,"v","menstruate#1(menstruate%2:29:00::),flow#7(flow%2:29:00::)","undergo menstruation","She started menstruating at the age of 11","menstruate,flow",1,21,"entail",200062168,"verb.body",29,"v","ovulate#1(ovulate%2:29:00::)","produce and discharge eggs","women ovulate about once every month","ovulate"
"shine",201248134,,"verb.contact",35,"v","polish#1(polish%2:35:00::),smooth#2(smooth%2:35:01::),smoothen#2(smoothen%2:35:01::),shine#10(shine%2:35:00::)","make (a surface) shine","shine the silver, please|polish my shoes","polish,smooth,smoothen,shine",10,21,"entail",201252203,"verb.contact",35,"v","rub#1(rub%2:35:00::)","move over something with pressure","rub my hands|rub oil into her skin","rub"
"light",201202513,10,"verb.consumption",34,"v","fire up#2(fire_up%2:34:00::),light#2(light%2:34:00::),light up#5(light_up%2:34:00::)","begin to smoke","After the meal, some of the diners lit up","fire up,light,light up",2,21,"entail",201200733,"verb.consumption",34,"v","smoke#1(smoke%2:34:00::)","inhale and exhale smoke from cigarettes, cigars, pipes","We never smoked marijuana|Do you smoke?","smoke"
"bear",200058790,,"verb.body",29,"v","have a bun in the oven#1(have_a_bun_in_the_oven%2:29:00::),gestate#2(gestate%2:29:00::),expect#6(expect%2:29:00::),bear#13(bear%2:29:00::),carry#40(carry%2:29:00::)","be pregnant with","She is bearing his child|The are expecting another child in January|I am carrying his child","have a bun in the oven,gestate,expect,bear,carry",13,21,"entail",200054002,"verb.body",29,"v","conceive#3(conceive%2:29:00::)","become pregnant; undergo conception","She cannot conceive|My daughter was conceived in Christmas Day","conceive"
"score out",201551038,,"verb.contact",35,"v","score out#1(score_out%2:35:00::),rub out#1(rub_out%2:35:00::),wipe off#2(wipe_off%2:35:01::),erase#2(erase%2:35:00::),efface#3(efface%2:35:00::)","remove by or as if by rubbing or erasing","Please erase the formula on the blackboard--it is wrong!","score out,rub out,wipe off,erase,efface",1,21,"entail",201252203,"verb.contact",35,"v","rub#1(rub%2:35:00::)","move over something with pressure","rub my hands|rub oil into her skin","rub"
"fritter away",201198331,,"verb.consumption",34,"v","frivol away#1(frivol_away%2:34:00::),fool away#1(fool_away%2:34:00::),fritter away#1(fritter_away%2:34:00::),fritter#1(fritter%2:34:00::),fool#2(fool%2:34:00::),dissipate#3(dissipate%2:34:00::),shoot#15(shoot%2:34:00::)","spend frivolously and unwisely","Fritter away one's inheritance","frivol away,fool away,fritter away,fritter,fool,dissipate,shoot",1,21,"entail",201159809,"verb.consumption",34,"v","wipe out#1(wipe_out%2:34:00::),deplete#1(deplete%2:34:00::),use up#1(use_up%2:34:00::),exhaust#2(exhaust%2:34:00::),eat up#2(eat_up%2:34:03::),run through#2(run_through%2:34:00::),consume#5(consume%2:34:01::),eat#5(eat%2:34:13::)","use up (resources or materials)","this car consumes a lot of gas|We exhausted our savings|They run through 20 bottles of wine a week","wipe out,deplete,use up,exhaust,eat up,run through,consume,eat"
